conflict_group_id,occurrences,label_count,labels,label_counts,source_file_count,source_files
1,5,2,BENIGN | DDoS,BENIGN: 1 | DDoS: 4,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
517,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
518,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
519,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
520,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
521,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
522,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
523,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
524,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
525,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
526,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
527,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
528,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
529,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
530,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
531,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
532,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
533,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
534,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
535,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
536,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
537,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
538,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
539,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
540,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
541,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
542,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
543,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
544,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
545,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
546,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
547,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
548,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
549,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
550,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
551,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
552,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
553,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
554,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
555,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
556,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
557,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
558,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
559,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
560,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
561,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
562,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
563,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
564,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
565,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
566,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
567,2,2,BENIGN | PortScan,BENIGN: 1 | PortScan: 1,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
568,5,2,BENIGN | DoS Slowloris,BENIGN: 4 | DoS Slowloris: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
569,7,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 5,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
570,5,2,BENIGN | DoS Hulk,BENIGN: 3 | DoS Hulk: 2,3,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
571,6,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 4,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
572,4,2,BENIGN | DoS Hulk,BENIGN: 3 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
573,7,2,BENIGN | DoS Hulk,BENIGN: 4 | DoS Hulk: 3,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
574,19,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 17,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
575,3,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
576,5,2,BENIGN | DoS Hulk,BENIGN: 3 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
577,2,2,BENIGN | DDoS,BENIGN: 1 | DDoS: 1,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
578,3362,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 3360,3,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
579,4,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 2,3,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
580,23,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 21,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
581,3,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 1,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
582,5,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 3,3,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
583,23,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 21,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
584,3,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 1,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
585,20,2,BENIGN | DoS Hulk,BENIGN: 3 | DoS Hulk: 17,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
586,133,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 131,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
587,81,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 80,1,Wednesday-workingHours.pcap_ISCX.csv
588,34,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 33,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
589,16,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 15,1,Wednesday-workingHours.pcap_ISCX.csv
590,164,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 163,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
591,48,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 47,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
592,10,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 9,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
593,54,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 53,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
594,18,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 17,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
595,47,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 45,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
596,18,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 17,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
597,30,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 29,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
598,18,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 17,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
599,16,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 15,1,Wednesday-workingHours.pcap_ISCX.csv
600,25,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 24,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
601,46,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 45,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
602,11,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 9,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
603,36,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 35,1,Wednesday-workingHours.pcap_ISCX.csv
604,15,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 14,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
605,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
606,21,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 20,1,Wednesday-workingHours.pcap_ISCX.csv
607,24,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 22,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
608,12,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 10,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
609,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
610,61,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 60,1,Wednesday-workingHours.pcap_ISCX.csv
611,32,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 31,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
612,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
613,9,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 8,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
614,7,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 6,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
615,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
616,5,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 4,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
617,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
618,12,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 11,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
619,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
620,3,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 2,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
621,29,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 28,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
622,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,1,Wednesday-workingHours.pcap_ISCX.csv
623,5,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 3,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
624,7,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 6,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
625,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
626,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
627,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
628,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
629,7,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 6,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
630,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
631,14,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 13,1,Wednesday-workingHours.pcap_ISCX.csv
632,10,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 9,2,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
633,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
634,21,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 20,1,Wednesday-workingHours.pcap_ISCX.csv
635,9,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 8,1,Wednesday-workingHours.pcap_ISCX.csv
636,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
637,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,2,Monday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
638,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
639,14,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 13,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
640,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
641,24,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 23,1,Wednesday-workingHours.pcap_ISCX.csv
642,28,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 27,1,Wednesday-workingHours.pcap_ISCX.csv
643,20,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 19,1,Wednesday-workingHours.pcap_ISCX.csv
644,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
645,13,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 12,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
646,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,1,Wednesday-workingHours.pcap_ISCX.csv
647,7,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 6,1,Wednesday-workingHours.pcap_ISCX.csv
648,11,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 10,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
649,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
650,10,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 9,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
651,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
652,6,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 5,2,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
653,9,2,BENIGN | DoS Hulk,BENIGN: 2 | DoS Hulk: 7,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
654,4,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 3,2,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
655,2,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 1,2,Friday-WorkingHours-Morning.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
656,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,2,Tuesday-WorkingHours.pcap_ISCX.csv | Wednesday-workingHours.pcap_ISCX.csv
657,8,2,BENIGN | DoS Hulk,BENIGN: 1 | DoS Hulk: 7,1,Wednesday-workingHours.pcap_ISCX.csv
